"","Symbol","Price/Book Ratio","CurrentRatio","NetCurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Trade.Time","Market.Capitalization","Earnings.Share","Price.Book","Shares.Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","X.ticker."
"386","BRO",-9.44696487247054,1.83813234939136,0.666591633839805,31.143517,67.59,-7.12080510832602,"Brown & Brown, Inc.","2022-08-19 16:00:02",19000680448,2.16,4.4317803,282454016,"USD","2022-06-30",2383500000,14900000,1420100000,NA,1126500000,5330400000,23700000,417900000,213200000,12279900000,279300000,67500000,2191700000,4156300000,754400000,2899900000,7996500000,30200000,4308300000,-890800000,-142800000,4283400000,-2011300000,5149000000,1145700000,NA,835700000,NA,67500000,"BRO"
"387","AKAM",14.8327233473373,1.91676375990718,0.398454832065326,27.490086,96.95,6.54229164074771,"Akamai Technologies, Inc.","2022-08-19 16:00:04",15425186816,3.53,3.61523,158956992,"USD","2022-06-30",426710000,263979000,668425000,NA,37192000,1566157000,640668000,2339188000,424506000,8211054000,131649000,NA,117088000,2283037000,151424000,817084000,3930576000,1620000,1635379000,-410721000,-143079000,4280478000,1039943000,2763828000,476707000,292817000,3054200000,NA,26865000,"AKAM"
"388","PARA",-1.5729396898505,1.47177251971773,0.422422780210288,5.329218,25.88,-17.6999152586767,"Paramount Global","2022-08-19 16:00:04",16938987520,4.86,0.73801786,608420992,"USD","2022-06-30",4037000000,NA,6959000000,NA,1963000000,14182000000,67000000,3249000000,5918000000,56961000000,853000000,20000000,6638000000,15773000000,6650000000,9636000000,33573000000,1000000,14829000000,-25038000000,-2080000000,22776000000,-10769000000,16498000000,17047000000,1258000000,32984000000,612000000,NA,"PARA"
"389","POOL",66.4276046243896,2.77260040290224,0.903930301966999,19.791365,381.08,5.72638454582653,"Pool Corporation","2022-08-19 16:00:04",15059868672,19.22,12.252464,39590600,"USD","2022-06-30",91481000,NA,756585000,1579101000,NA,2470484000,1179000,443051000,45044000,3962105000,604225000,9579000,NA,1575667000,74489000,891035000,2733047000,40000,662709000,1668000,1668000,1229058000,226711000,692972000,309375000,NA,564641000,NA,NA,"POOL"
"390","CHRW",28.8011355000586,1.48268120203686,0.956194829107142,14.093863,120.6,4.06650630029948,"C.H. Robinson Worldwide, Inc.","2022-08-19 16:00:04",14509176832,8.31,7.1397223,123883000,"USD","2022-06-30",238925000,NA,4821073000,NA,NA,5168256000,NA,494052000,246487000,7457439000,1872497000,674000000,93210000,1594055000,43900000,3485750000,5405024000,12512000,5411346000,-4080606000,-87860000,2052415000,503771000,1472855000,75789000,134404000,709163000,NA,NA,"CHRW"
"391","SWK",-3.20020682457407,0.847976736078635,0.491767548509579,17.215652,99.25,-30.9323753856145,"Stanley Black & Decker, Inc.","2022-08-19 16:00:01",14632305664,5.75,1.7295059,147816000,"USD","2022-07-02",282300000,NA,1592100000,6635500000,956100000,9972800000,NA,2709100000,3647700000,29361400000,3138800000,1200000,518100000,5351800000,2759400000,11760700000,20279500000,442300000,8775000000,-5785100000,-2151000000,8459500000,-4572300000,8459100000,4572700000,NA,5027300000,2100000,NA,"SWK"
"392","CPT",2.96820382420028,0.119353461232315,0.0214717262788901,18.432644,150.77,47.9414520126164,"Camden Property Trust","2022-08-19 16:00:02",15158934528,7.72,3.026758,106528000,"USD","2022-06-30",72095000,NA,13258000,NA,7163000,92516000,NA,8902735000,490765000,9486016000,195070000,387900000,103621000,3349050000,176643000,775143000,4308736000,1156000,NA,-784841000,-455866000,5107107000,5107107000,NA,NA,NA,5890792000,70173000,NA,"CPT"
"393","DPZ",-3.38186033813851,1.46993043692838,0.144569957061593,31.65625,404.95,-119.815717386882,"Domino's Pizza Inc","2022-08-19 16:00:02",14540643328,12.8,-3.4797845,35885100,"USD","2022-06-19",114353000,NA,274957000,70201000,340714000,845870000,125840000,536592000,43038000,1670630000,99465000,51500000,221193000,4919269000,91238000,575449000,5850939000,359000,-4180367000,-3890000,-3890000,-4180309000,-4299599000,16153000,103137000,2386000,3589000,NA,NA,"DPZ"
"394","OMC",-2.06234205858252,0.945715431711027,0.591081091308132,11.864157,72.37,-35.1493569162976,"Omnicom Group Inc.","2022-08-19 16:00:01",14849069056,6.11,5.2411246,204843008,"USD","2022-06-30",3205100000,119900000,7043700000,1235900000,891800000,12496400000,69600000,2092600000,213600000,24905500000,9553400000,NA,3648000000,5548500000,1441000000,13213700000,21141600000,44600000,9230700000,-7009100000,-1488700000,2833200000,-7200100000,9701800000,331500000,NA,567000000,930700000,NA,"OMC"
"395","WDC",7.58958709913574,2.07439104674128,0.673386522296623,10.251613,47.98,6.28097379042559,"Western Digital Corporation","2022-08-19 16:00:04",14928717824,4.65,1.2248201,313168000,"USD","2022-07-01",2327000000,NA,2804000000,3638000000,684000000,9453000000,NA,3670000000,2882000000,26259000000,2222000000,NA,NA,7022000000,2459000000,4557000000,14038000000,12221000000,NA,NA,NA,12221000000,1967000000,10041000000,213000000,NA,NA,NA,NA,"WDC"
"396","LKQ",24.3820096101426,1.74285714285714,0.665795541890853,13.381862,57.25,2.2996463544796,"LKQ Corporation","2022-08-19 16:00:04",15385048064,4.19,2.7743692,274390016,"USD","2022-06-30",265000000,NA,1161000000,2650000000,58000000,4331000000,154000000,2485000000,205000000,12134000000,1457000000,47000000,246000000,2266000000,580000000,2485000000,6505000000,3000000,6344000000,-2249000000,-355000000,5590000000,631000000,4290000000,669000000,NA,1492000000,39000000,NA,"LKQ"
"397","PEAK",2.57289164597169,0.378852675831506,0.0786188560594446,69.549995,27.84,10.8127363389406,"Healthpeak Properties, Inc.","2022-08-19 16:00:02",15011142656,0.4,2.38083,539580992,"USD","2022-06-30",73013000,NA,461302000,NA,121462000,657406000,438753000,13107019000,644160000,15318203000,209184000,2541000,15869000,5002640000,1422919000,1735255000,8361938000,539580000,NA,-4308080000,-4308080000,6305212000,5834347000,NA,470865000,NA,10073712000,651053000,NA,"PEAK"
"398","SJM",-4.2216650222512,1.0293424825891,0.253964042502116,23.974272,140.38,-33.1077910621446,"J.M. Smucker Company (The) New","2022-08-19 16:00:01",14893612032,5.83,1.8279431,106558000,"USD","2022-04-30",169900000,NA,524700000,1089300000,226200000,2010100000,26600000,2238200000,112100000,16055000000,1193300000,NA,252400000,4310600000,1572800000,1952800000,7914900000,26600000,2893000000,-237400000,-237400000,8140100000,-3527900000,6015800000,5652200000,NA,5457900000,NA,NA,"SJM"
"399","VFC",-8.88711668142333,1.33132505599745,0.46775376650986,17.723736,45.84,-5.12539661770892,"V.F. Corporation","2022-08-19 16:00:02",17695946752,2.57,5.2780995,388495008,"USD","2022-06-30",528029000,NA,1251735000,2341395000,490547000,4611706000,NA,2235315000,1021048000,13211753000,1022755000,1058000,41049000,4468399000,920590000,3463997000,9859260000,97123000,188806000,-874876000,-874876000,3352493000,-1991191000,2359548000,2984136000,NA,3941440000,NA,NA,"VFC"
"400","JKHY",104.010458545312,NA,NA,41.350204,207.72,1.96393720715107,"Jack Henry & Associates, Inc.","2022-08-19 16:00:04",14883480576,4.94,11.200856,72861800,"USD","2022-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328608000,143096000,NA,NA,NA,NA,NA,NA,"JKHY"
"401","TXT",3.08903149944727,2.29965457685665,0.880039656311963,18.245857,71.23,21.3821076716525,"Textron Inc.","2022-08-19 16:03:47",13971689472,3.62,2.057184,211532000,"USD","2022-07-02",1764000000,NA,1519000000,3739000000,329000000,7989000000,NA,2828000000,2754000000,15879000000,807000000,7000000,2604000000,3177000000,1646000000,3474000000,9078000000,28000000,6271000000,-1451000000,-855000000,6801000000,4523000000,2278000000,NA,NA,1953000000,NA,NA,"TXT"
"402","GRMN",3.66541877886722,2.53873547773674,2.11659067350597,18.465778,97.13,26.4990162972589,"Garmin Ltd.","2022-08-19 16:03:14",18732005376,5.26,3.196748,192855008,"USD","2022-06-25",1087381000,526639000,710023000,1454868000,14541000,4122617000,1247490000,1242177000,445947000,7813696000,319732000,NA,818641000,NA,216925000,1623886000,1947763000,17979000,4225521000,-386498000,-70612000,5865933000,5110468000,561395000,194070000,347998000,2008931000,NA,10818000,"GRMN"
"403","UDR",7.03094707316957,0.11522796069689,0.0127567246471199,99.65306,49.08,11.6527482104314,"UDR, Inc.","2022-08-19 16:00:01",26620895232,0.49,4.1479783,324923008,"USD","2022-06-30",921000,NA,37548000,NA,27768000,77997000,691864000,9908627000,280085000,10996986000,129595000,577000,132793000,5191657000,60976000,676893000,6114187000,3249000,NA,-3422415000,-3422415000,3824659000,3786246000,NA,38413000,NA,7243825000,1013375000,NA,"UDR"
"404","HWM",-13.2365702508475,2.14599092284418,0.427838938320012,42.727272,37.92,-2.84061496251852,"Howmet Aerospace Inc.","2022-08-19 16:03:50",15619152896,0.88,4.647139,415403008,"USD","2022-06-30",537000000,NA,550000000,1563000000,1000000,2837000000,NA,2449000000,220000000,10052000000,814000000,1000000,202000000,4169000000,1058000000,1322000000,6631000000,416000000,863000000,-1992000000,-1992000000,3366000000,-1180000000,4012000000,534000000,118000000,4079000000,NA,NA,"HWM"
"405","ETSY",-10.9368690386144,2.9344657280919,0.436320912947133,40.38113,107.01,-9.78433602666477,"Etsy, Inc.","2022-08-19 16:00:04",13548429312,2.65,23.33406,126609000,"USD","2022-06-30",758874000,247816000,20133000,NA,180544000,1320222000,46944000,261697000,158157000,3607100000,17929000,NA,301277000,2277519000,191097000,449902000,3025805000,127000,106241000,-237126000,-237126000,581295000,-1238785000,1269155000,550925000,105331000,712053000,NA,NA,"ETSY"
"406","KIM",1.43728113162678,105.114156965828,0.0681684960186602,18.785124,23.17,15.8145819167467,"Kimco Realty Corporation","2022-08-19 16:03:46",14058095616,1.21,1.4372431,618481984,"USD","2022-06-30",296798000,NA,260140000,NA,2900000,559838000,2258895000,14987449000,391387000,18197569000,NA,NA,5326000,7403105000,682697000,5326000,8212562000,6185000,163210000,6476000,6476000,9781034000,9781034000,NA,NA,NA,9605163000,203954000,NA,"KIM"
"407","HRL",47.3409387083686,2.27841589454425,0.583958522768285,29.182858,51.25,1.07877030927231,"Hormel Foods Corporation","2022-08-19 16:03:43",27887079424,1.75,3.7995684,546056000,"USD","2022-05-01",861719000,23478000,803055000,1597001000,56826000,3373557000,275849000,2123595000,598929000,13122263000,826729000,26807000,93323000,3246057000,1002289000,1480659000,5777049000,8000000,7100730000,-221164000,-221164000,7339402000,589069000,4935832000,1814501000,NA,451836000,5812000,NA,"HRL"
"408","FMC",-17.6853611792869,1.38429886845473,0.696914196213164,18.604342,114.95,-6.30125675815146,"FMC Corporation","2022-08-19 16:03:33",14036871168,5.99,4.51558,125959000,"USD","2022-06-30",591500000,NA,2885100000,1590400000,21500000,5517400000,10100000,925600000,688900000,11044200000,1122200000,89200000,408900000,2731700000,1066900000,3985700000,7916900000,18600000,5199100000,-3006700000,-460400000,3108500000,-793700000,1455800000,2446400000,214900000,897500000,18800000,NA,"FMC"
"409","WRB",2.82588992964827,0.429863622267971,0.360915306236445,14.229473,67.54,23.9181265765646,"W.R. Berkley Corporation","2022-08-19 16:03:14",17929799680,4.75,2.7522597,265272992,"USD","2022-06-30",1316603000,NA,3106685000,NA,3179768000,9439947000,19709110000,587317000,2033236000,32692447000,16687510000,NA,5249611000,2840284000,1170210000,21960330000,26155574000,105803000,9602948000,-4195359000,-1029630000,6514485000,6344833000,169652000,753185000,NA,1001093000,22388000,NA,"WRB"
"410","LDOS",-3.77835862530348,0.902713773681516,0.399320498301246,19.9572,104.31,-27.149355997062,"Leidos Holdings, Inc.","2022-08-19 16:03:35",14006375424,5.14,3.5098886,136540992,"USD","2022-07-01",339000000,NA,2423000000,286000000,478000000,3526000000,NA,1283000000,367000000,12887000000,1739000000,623000000,313000000,4026000000,284000000,3906000000,8830000000,NA,2128000000,-79000000,-79000000,4004000000,-3707000000,6673000000,1038000000,NA,1955000000,53000000,NA,"LDOS"
"411","TECH",40.0739883242944,3.44030724130487,1.01980821631744,53.518852,363.27,8.85437190156371,"Bio-Techne Corp","2022-08-19 16:00:04",13921222656,6.63,8.176936,39233500,"USD","2022-06-30",172567000,74462000,194548000,141123000,22856000,605556000,NA,288798000,46828000,2294805000,113704000,12500000,37886000,243410000,116233000,176018000,593794000,1701011000,NA,NA,NA,1701011000,347388000,NA,1353623000,NA,NA,NA,NA,"TECH"
"412","HST",2.009939444592,7.69911504424779,0.170621690527554,23.475,19.17,9.47974043085878,"Host Hotels","2022-08-19 16:00:05",13621359616,0.8,1.9810128,714892992,"USD","2022-06-30",699000000,NA,164000000,NA,7000000,870000000,126000000,10098000000,950000000,12044000000,113000000,NA,NA,4212000000,202000000,113000000,5099000000,7000000,-885000000,-74000000,-74000000,6777000000,6777000000,NA,NA,NA,7729000000,168000000,NA,"HST"
"413","INCY",4.37527142529544,3.91275140988093,2.93834797167525,17.334883,76.12,17.0366579465395,"Incyte Corporation","2022-08-19 16:00:04",16580007936,4.3,4.0484467,222431008,"USD","2022-06-30",2435381000,287044000,682968000,54502000,NA,3625845000,149784000,748677000,499149000,5319035000,194770000,NA,103263000,NA,276143000,926674000,1233974000,222000,-578450000,-25696000,-25696000,4085061000,3789481000,155593000,139987000,434867000,4688985000,NA,NA,"INCY"
"414","NVR",4.76690545508793,5.17649182593775,1.89209780521447,10.699006,4272.08,896.449525689532,"NVR, Inc.","2022-08-19 16:03:51",14027758592,399.41,4.691077,3282660,"USD","2022-06-30",1483703000,NA,53407000,2378745000,60695000,4344319000,30000000,125720000,703727000,5287699000,417771000,NA,NA,915801000,439119000,839240000,2296033000,206000,10907253000,-10413916000,NA,2991666000,2942739000,41580000,NA,NA,2498123000,NA,NA,"NVR"
"415","NLOK",-3.23862918564893,0.620807926829268,0.248854262144821,16.46154,24.1,-7.26850743662296,"NortonLifeLock Inc.","2022-08-19 16:00:04",13450027008,1.43,-45.009563,571369024,"USD","2022-07-01",1291000000,NA,147000000,NA,78000000,1629000000,178000000,126000000,460000000,6247000000,71000000,614000000,1426000000,2714000000,1139000000,2624000000,6546000000,1479000000,-1734000000,-44000000,-44000000,-299000000,-4153000000,2861000000,993000000,344000000,NA,NA,NA,"NLOK"
"416","PKG",4.87194309071768,3.07369719395621,0.683348186741619,13.231978,145.13,29.386631332586,"Packaging Corporation of Americ","2022-08-19 16:04:07",13420741632,10.82,3.3594575,93739904,"USD","2022-06-30",667300000,82300000,1212000000,954200000,NA,2990400000,61200000,4036700000,42500000,8340600000,528200000,NA,125200000,2472600000,708000000,972900000,4376100000,900000,3437000000,-74400000,-74400000,3964500000,2754700000,922500000,287300000,NA,601000000,NA,NA,"PKG"
"417","MAS",-7.50107983183183,1.36157276043778,0.559087882822903,15.512606,55.64,-7.38293721177723,"Masco Corporation","2022-08-19 16:03:51",12489297920,3.57,-16.832827,225520000,"USD","2022-06-30",440000000,NA,1434000000,1354000000,NA,3359000000,NA,1082000000,103000000,5467000000,1128000000,508000000,NA,2946000000,410000000,2467000000,6008000000,225000000,-1154000000,180000000,180000000,-742000000,-1665000000,554000000,369000000,NA,7000000,201000000,NA,"MAS"
"418","CBOE",-7.71076811464819,1.20830207551888,0.458639836742442,63.15306,123.78,-16.0528747336464,"Cboe Global Markets, Inc.","2022-08-19 16:00:04",13128353792,1.96,4.0247116,106062000,"USD","2022-06-30",373300000,68500000,442400000,NA,1048600000,1932800000,243500000,234600000,100700000,7476100000,35200000,NA,1193700000,1959200000,516000000,1599600000,4214200000,1100000,1968000000,-232900000,-31900000,3261900000,-1702600000,3132000000,1832500000,NA,1525700000,NA,NA,"CBOE"
"419","NDSN",1214.04415380627,1.46690925095986,0.660036855580058,29.684084,247.51,0.201228269676832,"Nordson Corporation","2022-08-19 16:00:04",14050132992,8.23,6.413757,57511800,"USD","2022-04-30",120892000,NA,499535000,383215000,NA,1059839000,NA,463525000,93936000,3796343000,96948000,310892000,126317000,479703000,296826000,722498000,1605727000,12253000,3435769000,-1865415000,-198209000,2190616000,11573000,1821091000,357952000,16446000,608009000,NA,NA,"NDSN"
"420","LYV",-4.98157684343013,0.990586121964406,0.540470182490292,NA,94.49,-18.9257344372358,"Live Nation Entertainment, Inc.","2022-08-19 16:03:49",21681760256,-2.047,-51.66027,229972000,"USD","2022-06-30",5860435000,NA,1456198000,NA,80627000,8550782000,327500000,2685932000,914589000,16421028000,219744000,607190000,5459203000,5140155000,398756000,8632043000,15821006000,2256000,-3129597000,-136436000,-129571000,-410164000,-4352389000,2563119000,1379106000,NA,2853613000,1010186000,NA,"LYV"
"421","LVS",6.97264592822502,3.34651507661888,0.37939923783905,15.5624485,37.55,5.39680356799173,"Las Vegas Sands Corp.","2022-08-19 16:00:02",28755191808,2.418,6.859278,764156032,"USD","2022-06-30",6452000000,NA,158000000,24000000,16000000,6770000000,NA,11498000000,3724000000,22059000000,76000000,73000000,640000000,15284000000,515000000,2023000000,17844000000,1000000,2092000000,-4567000000,-86000000,4191000000,4124000000,NA,67000000,189000000,6665000000,24000000,73000000,"LVS"
"422","EMN",29.3936789126214,1.27160101651842,0.422792564427545,10.78884,98.57,3.35480298675179,"Eastman Chemical Company","2022-08-19 16:03:40",12110195712,9.14,2.2750554,122809000,"USD","2022-06-30",456000000,NA,1635000000,1826000000,72000000,4003000000,83000000,5168000000,710000000,14875000000,1395000000,480000000,511000000,4014000000,2156000000,3148000000,9468000000,2000000,8857000000,-5715000000,-143000000,5323000000,412000000,3663000000,1248000000,NA,2179000000,84000000,NA,"EMN"
"423","AAP",9.85574073201752,1.19894928802626,0.666217153548175,23.002222,219,21.0050165073104,"Advance Auto Parts Inc.","2022-08-19 16:00:01",12553651200,9,4.308608,60639800,"USD","2022-04-23",138733000,NA,957799000,4778849000,182399000,6057780000,NA,4255567000,53194000,12002481000,3942388000,NA,24297000,1187170000,522525000,5052574000,9092801000,8000,4653043000,-2605822000,-41065000,2909680000,1273740000,993820000,642120000,NA,862451000,NA,NA,"AAP"
"424","NI",3.05418588807786,0.634063018242123,0.110673057996689,20.61438,34.22,10.3268114353496,"NiSource Inc","2022-08-19 16:03:57",12803758080,1.53,2.2544675,405952992,"USD","2022-06-30",77800000,NA,849200000,491600000,235100000,1911700000,74300000,18511700000,2830200000,24813800000,650300000,46800000,912700000,9520200000,4738200000,3015000000,17273400000,4100000,-1408900000,-135700000,-35800000,5678100000,4192200000,1485900000,NA,NA,7218600000,315800000,2608500000,"NI"
"425","PTC",-22.4903012125407,1.23225637967391,0.387373139985492,28.934624,122.52,-5.31340132463862,"PTC Inc.","2022-08-19 16:00:04",14037186560,4.13,6.5016327,117466000,"USD","2022-06-30",322326000,NA,473298000,NA,61074000,948432000,NA,234203000,641589000,4605538000,16462000,NA,497063000,1425084000,80849000,769671000,2448368000,1174000,620900000,-133887000,-133887000,2157170000,-624144000,2382680000,398634000,282556000,1668983000,NA,NA,"PTC"
"426","VTRS",-0.864918631728829,1.45504608654898,0.356852077127176,16.777777,10.58,-12.2208022489779,"Viatris Inc.","2022-08-19 16:00:04",12816969728,0.63,0.64707685,1212579968,"USD","2022-06-30",664700000,77200000,3736200000,3612500000,2811900000,11176500000,NA,3359000000,1965500000,51125100000,1670100000,758600000,1941700000,19206400000,4239900000,7681200000,31319700000,12100000,4106800000,-2899200000,-2899200000,19805400000,-14818700000,10523000000,24101100000,1243200000,18585700000,NA,NA,"VTRS"
"427","CTXS",-3.98640319499913,0.82254462302467,0.306758337949386,39.37548,102.78,-25.7801316152421,"Citrix Systems, Inc.","2022-08-19 16:00:05",13039971328,2.61,15.813201,126885000,"USD","2022-06-30",865597000,7202000,748636000,24911000,99145000,1897835000,40900000,339720000,637176000,7011099000,146746000,NA,1709621000,3228617000,512565000,2307273000,6186743000,328000,5276925000,-11677016000,-5776000,824356000,-3271112000,3404214000,691254000,398538000,7224119000,NA,145800000,"CTXS"
"428","CE",4.34875022471124,1.71830443159923,0.595486111111111,6.345877,119.75,26.368494402348,"Celanese Corporation Celanese C","2022-08-19 16:03:21",12424379392,18.07,2.5459025,108349000,"USD","2022-06-30",783000000,7000000,1827000000,1713000000,129000000,4459000000,935000000,4422000000,874000000,12713000000,1250000000,525000000,241000000,2842000000,1651000000,2595000000,7488000000,NA,10466000000,-5930000000,-438000000,4880000000,2857000000,1348000000,675000000,232000000,344000000,345000000,NA,"CE"
"429","SBNY",1.48833557214268,0.149507170074605,0.14613906923998,10.744344,190.13,127.632510237712,"Signature Bank","2022-08-19 16:00:04",11954012160,17.68,1.4735634,62929100,"USD","2022-06-30",14578361000,NA,NA,4173000,1164576000,15773520000,26467982000,364454000,73360847000,115966803000,104119046000,150000000,NA,2145443000,NA,105503435000,107934997000,629000,4887453000,-1380626000,-1380626000,8031799000,8031799000,NA,NA,NA,4524343000,NA,NA,"SBNY"
"430","MGM",-5.31141435304691,1.65328681342861,0.223081920548816,4.9685264,34.73,-6.53874794679252,"MGM Resorts International","2022-08-19 16:00:01",13652432896,6.99,2.4133139,393102016,"USD","2022-06-30",5784173000,NA,901540000,115100000,2028267000,9166781000,598625000,29801320000,561443000,48432138000,359258000,1250000000,3009169000,7107155000,3182106000,5544580000,41091546000,3984000,5746532000,-16942000,-16942000,5733574000,-2570395000,4705842000,3598127000,NA,NA,1607018000,NA,"MGM"
"431","ABMD",8.59446992825693,7.5329918585982,6.33276994744386,58.4622,280.4,31.4946690452675,"ABIOMED, Inc.","2022-08-19 16:00:04",12305355776,4.63,8.02895,45460900,"USD","2022-06-30",180492000,663829000,91102000,95373000,NA,1060359000,300750000,206843000,31264000,1703636000,34797000,NA,28866000,NA,26678000,140762000,167440000,456000,1019066000,-368291000,-38271000,1536196000,1431776000,74855000,29565000,17096000,884965000,NA,14168000,"ABMD"
"432","UAL",-3.66306045321375,1.03954103395325,0.366939187256275,NA,37.31,-10.2373412964199,"United Airlines Holdings, Inc.","2022-08-19 16:00:04",12252937216,-6.123,3.0909991,326744992,"USD","2022-06-30",16885000000,3190000000,2217000000,1153000000,43000000,24371000000,1297000000,33955000000,3449000000,70381000000,3755000000,3012000000,13199000000,29175000000,8100000000,23444000000,66417000000,4000000,-515000000,-4495000000,-944000000,3964000000,-3345000000,4527000000,2782000000,907000000,8970000000,NA,NA,"UAL"
"433","SNA",4.09313920064109,3.27623973227867,1.28329692154916,14.446328,230.99,56.2233540274725,"Snap-On Incorporated","2022-08-19 16:00:01",12258542592,15.93,2.8347418,53267900,"USD","2022-07-02",812600000,NA,734600000,893300000,NA,3230700000,NA,556800000,229700000,6864300000,306800000,NA,77500000,NA,305400000,986100000,2517500000,67400000,5996200000,-2227300000,-457700000,4324400000,2994900000,1046000000,283500000,46200000,488100000,22400000,NA,"SNA"
"434","APA",20.2124309041096,1.09598293636687,0.269988615465452,4.070946,36.26,1.78850344108062,"APA Corporation","2022-08-19 16:00:04",11804059648,8.88,20.633562,326529984,"USD","2022-06-30",282000000,NA,1894000000,473000000,407000000,3083000000,618000000,8231000000,992000000,12924000000,925000000,NA,817000000,5127000000,3446000000,2813000000,11419000000,262000000,-6679000000,-4566000000,21000000,584000000,584000000,NA,NA,NA,11567000000,921000000,608000000,"APA"
"435","BXP",2.28240144936995,3.22298332582244,0.130043354286671,20.559525,86.38,37.8329581608214,"Boston Properties, Inc.","2022-08-19 16:00:02",13534067712,4.2,2.2822783,156735008,"USD","2022-06-30",456491000,NA,1408663000,NA,101591000,1966745000,1586451000,18445459000,1267778000,23266433000,342467000,NA,170937000,13652773000,409291000,610225000,15123764000,1567000,NA,-596815000,-594093000,5929749000,5929749000,NA,NA,NA,6524997000,2212920000,684078000,"BXP"
"436","LW",1338.24779636364,2.37390931197254,0.439128939221549,59.376812,83.03,0.0612293177105801,"Lamb Weston Holdings, Inc.","2022-08-19 16:03:58",11776580608,1.38,32.7498,143722000,"USD","2022-05-29",525000000,NA,447300000,574400000,7000000,1659600000,257400000,1698200000,172900000,4139800000,402600000,31300000,35300000,2689700000,279700000,699100000,3779300000,148000000,1305500000,-1093000000,-828900000,360500000,8800000,318000000,33700000,2700000,NA,NA,NA,"LW"
"437","IPG",-5.31817813641076,1.03522516454559,0.637112022573232,12.165322,31.06,-5.67299528422517,"Interpublic Group of Companies,","2022-08-19 16:00:02",11797314560,2.48,3.4798155,391028000,"USD","2022-06-30",1983400000,NA,6247900000,NA,529500000,8760800000,NA,2088000000,745400000,17249200000,6861300000,600000,734000000,2906100000,913300000,8462700000,13750800000,39600000,3311800000,-1136800000,-988900000,3436700000,-2218300000,4855200000,799800000,300600000,1222100000,61700000,NA,"IPG"
"438","QRVO",11.8369958501818,3.30223258403508,0.783021377490333,14.244505,103.71,8.76066819115538,"Qorvo, Inc.","2022-08-19 16:00:04",10702254080,7.28,2.4918299,103204000,"USD","2022-07-02",858791000,NA,556107000,847378000,60603000,2372489000,28281000,1234334000,298948000,7330521000,327879000,726000,140837000,2044912000,264283000,718450000,3029916000,3962499000,356080000,-17974000,-17974000,4300605000,904136000,2766877000,629592000,NA,NA,NA,NA,"QRVO"
"439","L",0.94242804996642,0.468303808541881,0.2463270336894,13.419354,59.51,61.7978207058707,"Loews Corporation","2022-08-19 16:00:01",14032753664,4.34,0.92589945,240947008,"USD","2022-06-30",951000000,4291000000,9701000000,NA,NA,14989000000,43738000000,9962000000,7244000000,77071000000,24559000000,838000000,6289000000,8438000000,20400000000,32007000000,60850000000,2000000,15261000000,-2896000000,-2510000000,15236000000,14890000000,346000000,792000000,NA,2869000000,985000000,3593000000,"L"
"440","FOXA",4.60687252787923,3.60670731707317,0.779608360007532,16.909954,35.72,13.4006796829956,"Fox Corporation","2022-08-19 16:00:04",18920425472,2.11,1.7326276,306476992,"USD","2022-06-30",5200000000,NA,2128000000,NA,953000000,8281000000,578000000,2159000000,3935000000,22185000000,302000000,NA,895000000,7206000000,715000000,2296000000,10622000000,6000000,2461000000,-226000000,-226000000,11339000000,4107000000,3554000000,3678000000,3440000000,9098000000,224000000,NA,"FOXA"
"441","CMA",2.06024530170497,0.180857507377863,0.174435080915803,12.351745,85.37,41.2475156703868,"Comerica Incorporated","2022-08-19 16:03:20",11117083648,6.88,1.8396727,130820000,"USD","2022-06-30",7533000000,NA,NA,1000000,5217000000,14034000000,20897000000,422000000,50891000000,86889000000,75765000000,NA,42000000,2630000000,227000000,77597000000,80454000000,1141000000,10752000000,-8056000000,-1954000000,6041000000,5396000000,635000000,10000000,NA,2204000000,NA,NA,"CMA"
"442","TFX",-13.6005077224423,2.26939811219993,0.481170261983192,22.528372,243.03,-17.8066870907978,"Teleflex Incorporated","2022-08-19 16:04:11",11359524864,10.75,2.9484167,46905300,"USD","2022-06-26",308121000,NA,415297000,510531000,3221000,1385345000,43352000,547992000,67199000,6731846000,121418000,110000000,108178000,1605954000,558014000,610446000,2879116000,47940000,3668717000,-564083000,-408695000,3852730000,-835228000,2461083000,2226875000,6243000,700156000,NA,NA,"TFX"
"443","WRK",4.23422770117704,1.46050007296785,0.345012439454618,11.951149,41.61,9.82233442653894,"Westrock Company","2022-08-19 16:00:01",10576253952,3.48,0.923053,254298000,"USD","2022-06-30",305400000,NA,3054400000,2300500000,344400000,6004700000,477800000,10736500000,2706600000,28885700000,2259700000,379900000,682900000,7386000000,5122800000,4111400000,17404300000,2500000,1934400000,-1095400000,-1095400000,11457900000,2497800000,5928800000,3031300000,NA,10616400000,23500000,NA,"WRK"
